ID|word|meaning
8443 | ordinate | n.  纵坐标
8444 | depress | v.  压抑， 降低； 使沮丧， 使消沉； 使萧条
8445 | boisterous | adj. 〔尤指儿童〕喧闹的，活跃的
8446 | repress | v.  压制
8447 | appalling | adj.  令人震惊的， 骇人听闻的
8448 | reagent | n.  试剂
8449 | candid | adj.  无偏见的， 公正的； 坦白的， 率直的
8450 | vicissitude | n.  变换； 兴衰
8451 | brigade | n.  旅， 队
8452 | decoy | n. 诱饵，用作诱饵的人
8453 | diffident | adj.  缺乏自信的
8454 | inimical | adj.  敌意的
8455 | coercion | n.  强迫， 威压
8456 | corpulent | adj.  肥大的， 肥胖的
8457 | parse | v.  从语法上分析
8458 | reparable | adj.  可修缮的； 可赔偿的
8459 | indicant | adj.  指示的， 表示的
8460 | trajectory | n.  轨道
8461 | descry | v.  察看， 发现； 远远看到
8462 | prerogative | n.  特权
8463 | elusive | adj.  逃避的； 难懂的， 难捉摸的
8464 | appraise | vt.  评价， 评定
8465 | implicate | v.  使受牵连； 暗示
8466 | unwieldy | adj.  笨拙的， 难处理的， 难使用的， 笨重的
8467 | realm | n.  王国， 国土； 领域
8468 | extenuate | v.  减轻
8469 | anemometer | n.  风速计
8470 | comprehensive | adj.  内容广泛的， 综合的
8471 | atheism | n.  无神论
8472 | cornea | n.  角膜
8473 | odoriferous | adj.  有香气的
8474 | mechanical | adj.  机械的， 机械制的； 机械似的， 呆板的
8475 | tirade | n.  长篇的攻击性演说
8476 | invoke | v.  唤起； 引起
8477 | brigand | n.  土匪， 强盗， 歹徒
8478 | candor | n.  坦白， 直率
8479 | gossamer | n.  蛛丝； 薄纱
8480 | hemolysis | n.  溶血
8481 | output | n. 产量；产品 v. 〔计算机〕输出〔信息〕
8482 | knead | v.  揉  成团， 捏制
8483 | symmetrical | adj.  对称的， 均匀的
8484 | calumniate | v.  中伤； 诽谤
8485 | deft | adj.  巧妙的， 熟练的； 敏捷的， 灵巧的
8486 | baton | n.  司令棒， 指挥棒， 警棍
8487 | vain | adj.  徒然的， 无益的； 自负的， 虚荣的
8488 | fretful | adj.  烦躁的， 焦躁的
8489 | harmonious | adj.  协调的； 相称的； 和睦的， 融洽的
8490 | foresight | n.  远见， 深谋远虑
8491 | spheroid | n.  球状体
8492 | lung | n.  肺
8493 | intercept | vt.  中途拦截， 截击， 截取
8494 | verdict | n.  裁定； 定论， 判断， 意见
8495 | reconsider | v.  重新考虑， 重新审议
8496 | bacterium | n.  细菌
8497 | cadaverous | adj.  像尸体的； 苍白的
8498 | proportion | n.  比， 比率； 比例
8499 | cogitate | v.  思考， 考虑
8500 | crystal | n.  晶体
8501 | stupor | n.  昏迷
8502 | lugubrious | adj.  可怜的， 悲惨的， 悲哀的
8503 | abhorrent | adj.  可恶的
8504 | arboretum | n.  树园， 植物园
8505 | ruthless | adj.  残酷的， 无情的
8506 | simile | n.  明喻
8507 | composed | adj.  镇静的； 沉着的
8508 | prejudice | v.  使抱偏见； 影响某人； 损害 n. 偏见，成见；损害，侵害
8509 | dissolve | v.   溶解，  融化；  分解
8510 | angle | n.  角
8511 | clergy | n.  牧师， 神职人员
8512 | levee | n.  防洪堤， 大堤
8513 | urgent | adj.  急迫的， 紧迫的
8514 | cyclical | adj.  轮转的
8515 | optic | adj.  眼的； 视觉的； 光学上的
8516 | fanatic | adj. 狂热的，盲信的 n.  狂热者， 盲信者， 入迷者
8517 | table | v.  搁置； 把…列入议事日程 n. 桌子，台子；一桌人；表格
8518 | trestle | n.  脚手架； 栈桥
8519 | side | n.  边， 立体的面
8520 | predominate | v.  统治， 支配； 占优势
8521 | systematic | adj.  系统的， 体系的
8522 | vogue | n.  时尚， 风气， 流行
8523 | gypsum | n.  石膏
8524 | combustible | adj.  易燃的
8525 | irrevocable | adj.  不能取消的
8526 | stupendous | adj.  惊人的； 巨大的
8527 | condescend | v.  谦逊， 屈尊
8528 | transitory | adj.  瞬间的， 一时的， 昙花一现的
8529 | mercurial | adj. 墨丘利神的；水星的；精明的，易变的；水银的 n.  汞制剂
8530 | frowzy | adj.  不整洁的
8531 | shuffle | v.  搅乱； 洗牌
8532 | disburse | v.  支付
8533 | keepsake | n.  纪念品
8534 | constant | n.  常量
8535 | congruent | adj.   全等的
8536 | lament | v.  哀悼； 悔恨 n. 悲伤，哀悼，恸哭；挽诗，悼词
8537 | intermittent | adj.  间歇的， 断断续续的
8538 | outrage | vt. 激怒 n.  暴行， 骇人听闻的事件； 愤慨
8539 | insatiable | adj.  不知足的， 贪求无厌的
8540 | adumbrate | v.  预示； 画轮廓
8541 | timbre | n.  音色， 音质
8542 | felonious | adj.  极恶的， 重罪的
8543 | immerse | v.  使沉浸在； 使浸没， 使陷入
8544 | perilous | adj.  危险的
8545 | helix | n.  螺旋
8546 | coercive | adj.  强制的； 强迫的
8547 | sardonic | adj.  嘲笑的， 挖苦的， 讥讽的
8548 | onrush | n.  奔流； 猛冲
8549 | depreciate | v.  反对； 轻视； 折旧，  贬值
8550 | electromagnet | n.  电磁体
8551 | peripheral | adj.  周界的， 外围的， 外部的， 边缘的
8552 | discretion | n.  判断 ， 辨别  ； 慎重， 谨慎
8553 | bailiff | n.  法庭监守， 法警
8554 | beget | vt.  做父亲； 为…生父； 产生； 引起， 招致
8555 | sordid | adj.  肮脏的
8556 | magnanimous | adj.  宽宏大量的； 高尚的
8557 | luminary | n.  发光体； 才智出众的人
8558 | enamor | v.  使倾心； 使迷恋
8559 | relevant | adj.  有关的
8560 | deter | v.  阻止
8561 | synthetic | adj.  合成的， 人造的； 综合的
8562 | commodious | adj.  宽敞的
8563 | enthrone | v.  使登基； 崇拜， 尊崇
8564 | forceps | n.  镊子
8565 | proclaim | v.  宣告， 声明； 显示， 显露
8566 | jeopardize | vt.  危害
8567 | tense | adj. 拉紧的， n. 时态
8568 | protuberate | v.  隆起， 凸出
8569 | excrement | n.  排泄物
8570 | preordain | v.  预定； 注定
8571 | decorous | adj.  有礼貌的
8572 | predominant | adj.  主要的， 支配的； 流行的
8573 | pyre | n.  火葬用的柴堆
8574 | purposeful | adj.  有目的的； 有意义的
8575 | arboriculture | n.  树木的培植 		【记】	词根记忆： arbor  + i + culture  → 树木的培植
8576 | decent | adj.  体面的， 像样的； 正派的， 合乎礼仪的； 合适的
8577 | hostility | n.  敌意， 敌视， 敌对； 反对， 抵抗， 战争 ， 战斗
8578 | autobiography | n.  自传
8579 | regularity | n.  规则性， 规律性， 一致性
8580 | pseudonym | n.  假名； 笔名
8581 | naturalistic | adj.  自然的； 自然主义的
8582 | switch | n.  开关
8583 | preservation | n.  保存
8584 | total | adj. 完全的，彻底的 n. 总数，总量，总额 v. 总数为，共计
8585 | auxiliary | adj.  辅助的； 补助的
8586 | astounding | adj.  令人惊讶的
8587 | socialize | v.  交往、 交际
8588 | savage | adj. 野蛮的，未开化的 n.  原始的人， 粗鲁的人
8589 | auspicious | adj.  吉兆的； 幸运的
8590 | misbehavior | n.  不礼貌； 品行不端
8591 | clockwise | adv. 顺时针方向地
8592 | benignity | n.  仁慈； 善行
8593 | frightful | adj.  可怕的， 非常的
8594 | lobby | v.  向议员游说 n. 门廊，门厅；休息厅
8595 | dormant | adj.  休眠的； 冬眠的
8596 | acknowledge | vt.  承认； 致谢
8597 | equipoise | n.  平衡； 均衡
8598 | ameliorate | v.  改善， 改进
8599 | decrepit | adj.  衰老的
8600 | equilateral | adj.  等边的 n. 等边形
8601 | posse | n.  武装队
8602 | overthrow | v. 〔尤指用武力〕颠覆，推翻〔某领导或政府〕 n. 〔尤指用武力对某领导或政府的〕打倒，推翻
8603 | hereditary | adj.  遗传  的
8604 | stanch | v.  止
8605 | repartee | n.  巧妙的应答
8606 | preamble | n.  序文； 前言
8607 | hoard | v.  贮藏， 囤积， 积蓄 n. 储藏物；储藏，积蓄
8608 | specialty | n.  专业
8609 | ensnare | v.  诱捕
8610 | squalid | adj.  肮脏的； 卑劣的
8611 | coherent | adj.  黏在一起的， 黏附的； 一致的； 连贯的， 条理清楚的
8612 | inviolable | adj.  神圣的； 不可亵渎的； 不可侵犯的
8613 | clandestine | adj.  秘密的
8614 | episode | n.  一段情节， 片断，  一集
8615 | infrared | n.  红外线
8616 | respondent | n.  回答问题的人； 被告
8617 | ponder | v.  思索， 考虑， 沉思
8618 | transgress | v.  违反， 犯罪， 侵犯
8619 | objective | adj.  客观的， 真实的 n. 目标，目的；物镜
8620 | desertification | n.  沙漠化
8621 | exert | v.  尽 ， 施加
8622 | unduly | adv.  不适当地， 过度地， 不正当地
8623 | insolent | adj.  傲慢的； 无礼的
8624 | guile | n.  狡猾， 诡计，奸诈
8625 | dormancy | n.  休眠状态
8626 | hinder | v.  阻止， 妨碍
8627 | reputable | adj.  声誉好的
8628 | betrothal | n.  婚约
8629 | adjunct | adj.  附属的； 辅助的 n. 附件；助手
8630 | altruistic | adj.  利他的， 无私心的
8631 | alcohol | n.  酒精
8632 | sycophant | n.  拍马屁的人， 谄媚者， 奉承者
8633 | interpreter | n.  解释者， 口译员
8634 | hurricane | n.  飓风
8635 | exculpate | v.  开脱； 申明  无罪
8636 | miscount | v.  数错
8637 | secondary | adj.  第二的； 间接的， 非原始的
8638 | joggle | v.  轻摇， 摇动
8639 | transgenic | animals	 [遗] 转基因动物，转化的动物
8640 | remorseless | adj.  无恻隐心的
8641 | hustle | v.  急速活动
8642 | affront | v.  公开侮辱， 冒犯； 面对 n. 公开侮辱，轻蔑
8643 | heedful | adj.  注意的， 留心的
8644 | motor | n.  电动机
8645 | sermonize | v.  讲道， 布道； 对…说教
8646 | access | v.  接近 n. 接近，进入；入口，通道；接近的方法
8647 | primitive | adj.  原始的， 远古的， 早期的； 粗糙的， 简单的
8648 | overcome | v.  战胜， 克服， 胜过； 征服
8649 | sum | n.  和
8650 | obliterate | v.  消灭， 冲刷 ； 忘却； 涂抹， 遮蔽； 擦去
8651 | obligate | vt.  使负义务
8652 | ken | n.  视野； 知识领域， 见地
8653 | transpire | v.  发生； 使蒸发； 使排出； 泄露
8654 | herbivorous | adj.  食草的
8655 | heretical | adj.  异教的； 异端的
8656 | key | n.  电键
8657 | misanthropy | n.  厌世； 不愿与人来往
8658 | orator | n.  演说者， 演讲者
8659 | penurious | adj.  吝啬的； 缺乏的
8660 | merriment | n.  欢乐； 嬉戏
8661 | nondescript | adj.  难以区别的； 无特征的
8662 | understate | v.  保守地说， 有意轻描淡写
8663 | centurion | n.  百人队长， 百夫长
8664 | homeostasis | n.  体内平衡
8665 | bug | n. 小虫，臭虫；毛病 vt.  打扰
8666 | gallop | v. 〔马〕飞奔，疾驰 n. 飞速
8667 | prescient | adj.  预知的； 有先见的
8668 | censorious | adj.  爱批判的， 挑剔的
8669 | somnolent | adj.  想睡的； 催眠的
8670 | intervene | v.  干涉， 干预； 插入， 介入； 指  介于其间
8671 | dissent | v.  持异议
8672 | vertex | n.  顶点
8673 | revelation | n.  显示， 揭露
8674 | auricle | n.  外耳
8675 | indolence | n.  懒惰
8676 | ovum | n.  卵细胞
8677 | excoriate | v.  擦伤  ， 磨掉  ； 痛斥， 责骂
8678 | garner | v.  收藏， 储藏； 取得， 获得
8679 | advocate | n.  提倡者， 鼓吹者 vt.  提倡， 鼓吹
8680 | posthumous | adj.  死后的
8681 | frequency | n.  频率
8682 | zero | n.  零
8683 | subjection | n.  征服
8684 | austerity | n.  严峻， 严厉； 朴素， 节俭； 苦行
8685 | variant | n.  变体， 变种， 变形
8686 | missile | n.  导弹， 发射物
8687 | dynamic | adj.  动力的； 动力学的； 动态的
8688 | sector | n.  扇形
8689 | parch | v.  烤干， 焦干
8690 | polemics | n.  辩论术， 辩论法
8691 | demeanor | n.  行为， 风度
8692 | taciturn | adj.  沉默寡言的
8693 | pedant | n.  学究
8694 | despoil | v.  剥夺； 掠夺
8695 | query | v.  向…提问 n.  疑问， 问题
8696 | degree | n.  度； 度数
8697 | anhydrous | adj.  无水的
8698 | colloquy | n.  谈话， 会话
8699 | cogent | adj.  强有力的， 使人信服的
8700 | subjacent | adj.  在底下的， 在下方的， 在下级的
8701 | numerator | n.  分数的分子
8702 | tube | n.  试管
8703 | discord | n.  不一致， 意见不合； 嘈杂声； 不和谐
8704 | naval | adj.  海军的， 军舰的
8705 | altruism | n.  利他主义 ， 无私
8706 | expend | v.  消费， 花费， 支出
8707 | myopia | n.  近视； 缺乏远见
8708 | illegible | adj.  难辨认的， 字迹模糊的
8709 | demonstrate | v.  证明， 证实； 演示， 举例说明； 表明
8710 | altruist | n.  利他主义者
8711 | concupiscence | n.  强烈的性欲
8712 | fanfare | n.  喇叭或号角嘹亮的吹奏声； 吹牛
8713 | doleful | adj.  悲哀的； 阴沉的
8714 | vitiate | v.  损害
8715 | ambidextrous | adj.  两手都善用的
8716 | austere | adj.  严峻的， 严厉的；  一丝不苟的； 简朴的
8717 | vivid | adj.  鲜艳的； 生动的， 栩栩如生的
8718 | fraternal | adj.  兄弟的； 兄弟般的； 友爱的
8719 | assent | n. 同意，赞成 v. 〔经审慎考虑后〕同意，赞成
8720 | adulate | v.  奉承， 献媚
8721 | compulsion | n. 〔难以克制的〕强烈欲望，冲动
8722 | gradual | adj.  逐渐的， 逐步的
8723 | corrupt | v. 贿赂，收买；使腐败，使败坏 adj.  腐败的， 贪污的； 被破坏的
8724 | preclude | vt.  阻止， 排除， 妨碍
8725 | phosphate | n.  磷酸盐
8726 | colossus | n.  巨像； 巨人
8727 | transmit | v.  传播， 发射； 传递， 传导
8728 | commemorate | v.  纪念， 庆祝
8729 | technology | n.  工艺， 科技， 技术
8730 | repertory | n.  保留剧目汇演
8731 | apathy | n.  缺乏感情或兴趣； 冷漠
8732 | voltage | n.  电压
8733 | mediocre | adj.  平凡的
8734 | vaccine | n.  疫苗
8735 | credulity | n.  易信， 轻信
8736 | zest | n.  趣味； 热情， 热心
8737 | drought | n.  旱灾， 干旱
8738 | unbiased | adj.  没有偏见的
8739 | periodical | adj.  周期的， 定期的 n. 期刊，杂志
8740 | leaflet | n.  小叶， 嫩叶； 传单， 活页
8741 | punctual | adj.  严守时刻的， 准时的
8742 | compromise | v.  妥协， 折衷； 危及…安全 n. 妥协，折衷
8743 | sapid | adj.   有味道的， 滋味好的；  有趣味的
8744 | gullible | adj.  易受骗的
8745 | expedite | v.  加速
8746 | laudatory | adj.  赞美的， 赞赏的
8747 | humility | n.  谦恭， 卑微
8748 | comparative | adj.  比较的， 相当的
8749 | potent | adj.  有力的， 有效的
8750 | hesitant | adj.  犹豫的， 犹豫不决的 ； 吞吞吐吐的
8751 | cognate | adj.  同词源的， 同类的
8752 | commencement | n.  开始； 毕业典礼
8753 | meritorious | adj.  有功的
8754 | recant | v.  放弃； 撤回
8755 | frizzle | v.  使卷缩， 使卷曲
8756 | periscope | n.  潜望镜
8757 | justify | vt. 证明…是正当的，
8758 | wrath | n.  愤怒， 大怒
8759 | entrench | v.  以壕沟防护
8760 | tenet | n.  原则； 信条； 教义
