ID|word|meaning
9205 | zeal | n. 热情， 热忱
9206 | anxiety | n. 挂念； 焦虑， 忧虑 A；渴望， 热望
9207 | renovate | vt. 更新， 修复
9208 | adjust | vi. 调整， 适应 vt. 调节， 调整 <；校正， 校准 <
9209 | vigorous | adj. 有力的； 朝气蓬勃的， 精力旺盛的
9210 | debt | n. 债， 债务
9211 | deem | vt. 认为， 相信
9212 | compel | vt. 强迫， 迫使
9213 | capable | adj. 有能力的， 能…的
9214 | depress | vt. 压抑； 降低； 削弱；使沮丧， 使抑郁
9215 | parade | vi. 列队行进， 游行 n. 游行； 检阅
9216 | riddle | n. 谜， 谜语
9217 | salute | v. 敬礼； 向…致敬； 问候 n. 敬礼； 鸣礼炮；迎接， 欢迎
9218 | symposium | n. 讨论会， 专题报告会；专题论文集
9219 | lemon | n. 柠檬
9220 | await | vt. 等候； 期待
9221 | client | n. 顾客；委托人， 当事人
9222 | sin | vi. 犯罪 n. 罪， 罪恶
9223 | sip | v. 啜饮， 抿， 呷 A n. 小口喝， 一小口的量
9224 | lump | vi. 结块， 起小疙瘩 n. 团， 块 vt. 把…归并在一起
9225 | conversion | n. 变换， 转化
9226 | ballot | v. 投票选举， 无记名投票 n. 投票表决； 无记名投票；选票
9227 | brilliant | adj. 光辉的， 灿烂的；卓越的， 有才华的
9228 | historic | adj. 有历史意义的；历史的
9229 | oven | n. 炉， 灶， 烤箱
9230 | eyebrow | n. 眉毛
9231 | bound | vi. 跳 adj. 受约束的； 有义务的；注定的， 肯定的；准备到…去的， 开往…的 n. 跳
9232 | wreath | n. 花环， 花圈
9233 | stroke | n. 击， 敲； 报时的钟声 A；一击， 一划， 一笔；一次努力；中风 vt. 抚摸 A
9234 | breed | vi. 繁殖， 生殖 vt. 造成， 引起；教养， 抚养；饲养 n. 品种， 种类 A
9235 | pyramid | n. 金字塔
9236 | realm | n. 王国， 国土；领域
9237 | avoid | vt. 避免； 回避， 逃避 A
9238 | bid | vi. 报价， 投标 vt. 祝愿；命令， 吩咐 n. 出价， 投标
9239 | astonish | vt. 使惊讶， 使吃惊
9240 | prompt | adj. 敏捷的； 迅速的；即刻的 vt. 激起；促进， 推动
9241 | comprehensive | adj. 全面的， 综合的
9242 | tunnel | n. 隧道； 山洞
9243 | elaborate | vi. 详细说明 adj. 精心制作的； 详尽的；复杂的 vt. 详细制定
9244 | corridor | n. 走廊； 狭长通道
9245 | expert | adj. 熟练的， 有经验的；专门的 n. 专家， 能手 <
9246 | select | adj. 精选的， 选择的 A < vt. 选择， 挑选
9247 | fulfill | vt. 完成； 实现， 履行； 符合
9248 | advanced | adj. 高级的， 先进的； 前进的 <
9249 | bin | n. 大箱子
9250 | mechanical | adj. 机械的； 机械制的；机械的； 呆板的
9251 | slaughter | vt. 屠杀， 杀戮， 屠宰 n. 屠杀， 杀戮；屠宰
9252 | ski | vi. 滑雪 n. 雪橇
9253 | output | n. 产量， 输出
9254 | maiden | adj. 首次的， 初次的 n. 少女， 未婚女子
9255 | fatigue | n. 疲劳
9256 | striking | adj. 显著的， 惊人的
9257 | recognise | vt. 认出， 识别；承认
9258 | majority | n. 多数， 大多数；【律】 成年
9259 | costume | n. 戏装； 成套服装；服饰
9260 | crown | n. 王冠， 冕；君权； 君王 vt. 为…加冕
9261 | inquire | v. 询问；打听；问好， 问候
9262 | gymnasium | n. 体育馆， 健身房
9263 | faithfully | adv. 忠诚地， 如实地
9264 | surface | n. 表面， 面； 外表
9265 | vain | adj. 徒劳的， 徒然的 <；自负的， 虚荣的 n. 徒劳， 白费
9266 | youngster | n. 青年， 年轻人 A
9267 | lung | n. 肺
9268 | verdict | n. 裁定； 判断； 定论；意见
9269 | stereo | adj. 立体声的 n. 立体声
9270 | defy | vt. 违抗， 反抗；蔑视
9271 | doctrine | n. 教条， 主义， 学说
9272 | bacterium | n. 细菌
9273 | judgement | n. 审判， 判决；判断力， 识别力； 看法， 意见
9274 | sly | adj. 狡猾的； 偷偷摸摸的
9275 | paragraph | n. 段， 节；小新闻， 短评
9276 | proportion | n. 比例；部分， 份儿；均衡， 相称
9277 | crystal | adj. 水晶的； 晶体的； 透明的 A < n. 水晶； 水晶饰品 <；结晶， 晶体
9278 | pursuit | n. 追赶； 追求；职业； 工作
9279 | prophet | n. 先知， 预言家
9280 | cycle | vi. 骑自行车；循环， 轮转 n. 自行车；周期； 循环
9281 | ruthless | adj. 残酷的， 无情的
9282 | lure | vt. 吸引， 诱惑 n. 诱惑物； 诱饵， 鱼饵
9283 | inquiry | n. 打听， 询问；调查， 研究
9284 | dissolve | vi. 解散； 取消 vt. 使溶解， 使融化
9285 | prejudice | v. 使抱偏见； 影响；损害 n. 偏见， 成见；损害， 侵害
9286 | angle | n. 角；角度； 立场， 观点
9287 | clergy | n. 牧师， 圣职者， 神职人员
9288 | immigrant | adj. 移来的， 移民的 n. 移民， 侨民
9289 | tradition | n. 传统， 惯例
9290 | urgent | adj. 急迫的， 紧迫的
9291 | bundle | n. 捆， 包， 束 A
9292 | thorn | n. 刺， 荆棘
9293 | systematic | adj. 系统的， 有组织的
9294 | deceit | n. 欺骗， 谎言
9295 | cupboard | n. 碗柜， 小橱
9296 | likewise | adv. 同样地， 照样地；又， 也， 而且
9297 | bacon | n. 咸肉， 熏肉
9298 | married | adj. 已婚的， 夫妇的；与…结婚的； 密切结合在一起的
9299 | sigh | vi. 叹息， 叹气 n. 叹息， 叹息声
9300 | constant | adj. 持续的， 不断的；永恒的， 不变的；坚定的， 忠实的 n. 常数， 恒量
9301 | sob | vi. 哭泣， 呜咽 n. 哭泣， 呜咽
9302 | mislead | vt. 把…带错路， 使误入歧途
9303 | intermittent | adj. 间歇的， 断断续续的
9304 | outrage | n. 暴行， 骇人听闻的事件；愤慨 vt. 激怒
9305 | diffuse | vi. 扩散 adj. 冗长的， 漫无边际的；四散的， 弥漫的 vt. 传播， 散布 <
9306 | scramble | vi. 攀登， 爬；争夺， 抢夺 vt. 扰乱， 搞乱 n. 攀登， 爬行；争夺， 抢夺
9307 | split | v. 裂开， 劈开；分裂， 分离 n. 分化， 分裂； 裂口 A
9308 | contagious | adj. 传染性的， 会蔓延的
9309 | immerse | vt. 使沉浸在， 使陷入；使浸没
9310 | publication | n. 出版物；出版， 发行；公布， 发表
9311 | champagne | n. 香槟酒
9312 | sow | vt. 播种
9313 | petroleum | n. 石油
9314 | kneel | vi. 跪， 下跪
9315 | preserve | vt. 保护， 维持 <；保存， 保藏；腌制 n. 专门领域
9316 | lever | n. 杆， 杠杆
9317 | establish | vt. 建立， 设立；安置， 使定居
9318 | relevant | adj. 有关的， 相应的；适当的； 中肯的；实质性的； 有重大意义的
9319 | synthetic | adj. 合成的， 人造的；综合的
9320 | proclaim | vt. 宣告， 声明 <
9321 | bunch | n. 一串， 一群， 一帮， 一伙
9322 | tense | adj. 拉紧的；紧张的 n. 时态
9323 | candy | n. 糖果
9324 | predominant | adj. 占优势的；主要的， 突出的
9325 | recipe | n. 烹饪法， 食谱；诀窍， 方法 <
9326 | decent | adj. 体面的， 像样的；正派的， 宽厚的
9327 | bow | vi. 鞠躬； 点头 n. 鞠躬； 点头
9328 | racial | adj. 种的， 种族的
9329 | switch | v. 转换；打开或关掉…的开关 n. 开关， 电闸；转换；枝条； 鞭子
9330 | niece | n. 侄女； 外甥女
9331 | passerby | n. 过路人， 行人 A <
9332 | auxiliary | adj. 辅助的， 补助的
9333 | savage | adj. 野蛮的， 未开化的；凶恶的， 残暴的 n. 未开化的人， 野人
9334 | cripple | n. 跛子， 残疾人 A vt. 使跛， 使残疾
9335 | highly | adv. 高度地， 很， 非常；赞许地
9336 | zebra | n. 斑马 <
9337 | console | vt. 安慰， 抚慰
9338 | initiative | adj. 创始的； 起始的， 初步的 n. 第一步， 创始； 主动精神
9339 | social | adj. 社会的 <；交际的
9340 | clockwise | adj. 顺时针方向的
9341 | lobby | n. 门廊， 门厅； 休息厅
9342 | acknowledge | vt. 承认；致谢， 报偿
9343 | pulse | n. 脉搏， 脉冲；意向， 动向； 情绪
9344 | overthrow | vt. 推翻， 颠覆 n. 推翻， 颠覆
9345 | heroine | n. 女英雄；女主角
9346 | inland | adv. 在国内； 在内地， 在内陆 adj. 国内的； 内地的， 内陆的
9347 | worthwhile | adj. 值得的 A
9348 | mould | n. 模子， 铸型 vt. 浇铸， 造型； 塑造， 形成
9349 | stumble | vi. 跌， 绊；结结巴巴地说话 n. 跌， 绊
9350 | cunning | adj. 狡猾的， 狡诈的；精巧的， 巧妙的 n. 狡猾， 狡诈
9351 | stool | n. 凳子
9352 | specialty | n. 特产； 特色菜；专业； 专长
9353 | elbow | v. 用肘挤 n. 肘； 弯头 A
9354 | stoop | vi. 弯腰， 俯身 n. 弯腰， 曲背 A
9355 | vary | vi. 改变， 变化
9356 | coherent | adj. 黏着的， 黏附的；条理清楚的， 连贯的
9357 | upper | adj. 较高的； 上面的；较高的； 上层的
9358 | county | n. 郡， 县
9359 | intercourse | n. 交际， 往来 A
9360 | dwelling | n. 住宅， 寓所
9361 | infrared | adj. 红外线的 n. 红外线
9362 | episode | n. 片断； 一集
9363 | behalf | n. 利益
9364 | ponder | v. 思索， 考虑， 沉思
9365 | objective | adj. 客观的， 真实的 n. 目标， 目的
9366 | injure | vt. 损害， 损伤， 伤害 A
9367 | guild | n. 协会， 行会
9368 | exert | vt. 尽； 施加<
9369 | scandal | n. 丑闻；恶意诽谤； 流言蜚语；反感， 愤慨
9370 | composite | adj. 合成的， 复合的 n. 混合物， 合成物
9371 | hinder | vt. 阻止， 妨碍
9372 | horrible | adj. 令人恐怖的， 可怕的；极讨厌的， 使人不愉快的
9373 | freelance | adj. 自由职业的
9374 | strengthen | v. 加强， 巩固
9375 | scent | n. 气味； 香味；香水
9376 | injury | n. 损伤， 损害， 毁坏
9377 | exhibit | vt. 展出， 陈列
9378 | mushroom | n. 蘑菇
9379 | alcohol | n. 酒精， 乙醇
9380 | deny | vt. 否认， 否定；拒绝 <
9381 | trench | n. 沟， 沟渠
9382 | miserable | adj. 痛苦的； 悲惨的
9383 | subtract | vt. 减
9384 | hurricane | n. 飓风
9385 | hike | vi. 徒步旅行 n. 徒步旅行；增加， 上升 vt. 提高
9386 | glory | n. 光荣， 荣誉； 荣耀的事
9387 | zigzag | adj. 之字形的 v. 成之字形， 曲折盘旋 A n. 之字形
9388 | secondary | adj. 次要的， 二级的；中级的； 第二的 A
9389 | badge | n. 徽章
9390 | mission | n. 使命， 任务；使团， 代表团
9391 | smuggle | vt. 走私； 偷运
9392 | sue | v. 控告， 对…提出诉讼， 起诉
9393 | access | n. 接近， 进入； 接近的方法 A；入口； 通道
9394 | primitive | adj. 原始的， 远古的， 早期的 <；粗糙的； 简单的
9395 | advisable | adj. 可取的； 明智的
9396 | dormitory | n. 宿舍
9397 | cooperate | vi. 合作， 协作， 相配合
9398 | overcome | vt. 战胜， 克服
9399 | sum | v. 合计， 总计 n. 总数， 和；金额；算术题
9400 | recite | v. 背诵； 朗诵
9401 | current | adj. 当前的， 现在的 <；通用的， 流行的 n. 电流； 水流； 气流；潮流， 趋势
9402 | audit | vt. 审计， 核对；旁听
9403 | copper | n. 铜 <；铜币， 铜制器
9404 | civilian | adj. 平民的； 民用的 < n. 平民
9405 | audio | adj. 听觉的； 声音的
9406 | offensive | adj. 冒犯的， 攻击的； 讨厌的 < n. 攻势， 进攻
9407 | texture | n. 质地， 纹理， 结构
9408 | slipper | n. 便鞋， 拖鞋
9409 | launch | vt. 发射；使下水， 发动； 开展 n. 发射； 下水；新产品的投产或投放
9410 | amid | prep. 在…中间， 被…围绕
9411 | beloved | adj. 受爱戴的， 敬爱的 n. 爱人， 所爱的人
9412 | confirm | vt. 证实； 确认 <；批准； 确认； 巩固， 加强
9413 | bud | vi. 发芽， 萌芽 n. 芽， 花苞
9414 | cloak | n. 外套， 斗篷 vt. 掩盖， 蒙蔽
9415 | gallon | n. 加仑
9416 | bug | n. 臭虫 A；小毛病 A；窃听器 vt. 在…装窃听器
9417 | cricket | n. 板球；蟋蟀
9418 | gallop | vi. 奔驰， 飞跑 n. 奔驰， 飞跑
9419 | appoint | vt. 任命， 委任；约定， 指定
9420 | vast | adj. 巨大的； 辽阔的； 大量的；巨额的
9421 | intervene | vi. 插手， 干预， 调停；插入， 介入
9422 | ignite | v. 点火， 引燃
9423 | symbol | n. 符号；标志， 象征
9424 | declare | v. 宣布， 宣称；断言；公布， 发表， 披露
9425 | revelation | n. 揭示， 透露， 显示； 被揭示的真相； 新发现
9426 | available | adj. 可用的， 可得到的；可以见到的， 随时可来的
9427 | advocate | n. 提倡者， 鼓吹者， 支持者 vt. 提倡， 鼓吹
9428 | confine | vt. 限制， 局限于；管制， 禁闭
9429 | quest | vi. 搜寻， 探求 n. 搜寻， 探求
9430 | frequency | n. 频率； 【物】周率
9431 | horizontal | adj. 地平线的；水平的
9432 | luggage | n. 行李
9433 | drawback | n. 欠缺， 缺点
9434 | missile | n. 导弹， 发射物
9435 | dynamic | adj. 动力的， 电动的；有生气的
9436 | sector | n. 部分； 部门；防御地段， 防区；扇形
9437 | passion | n. 热情， 激情； 酷爱；激怒， 大怒
9438 | generate | vt. 产生， 发生
9439 | extreme | adj. 末端的， 尽头的；极度的， 极端的 n. 极端， 极度
9440 | tuck | vt. 卷起； 塞进
9441 | coordinate | adj. 同等的； 并列的 A；坐标的 n. 坐标
9442 | athlete | n. 运动员
9443 | astronomy | n. 天文学
9444 | tube | n. 管， 软管；电子管， 显像管； 电视；地铁
9445 | naval | adj. 海军的， 军舰的
9446 | dismay | n. 惊恐， 惊愕；失望， 绝望 vt. 使惊恐， 使惊愕；失望， 绝望
9447 | expend | vt. 消费， 花费
9448 | hint | v. 暗示， 示意 n. 暗示， 提示； 线索
9449 | demonstrate | vt. 论证， 证实；展示， 说明 <
9450 | kid | v. 戏弄， 取笑 n. 小孩， 儿童
9451 | throne | n. 王位， 君权
9452 | monument | n. 纪念碑， 纪念馆
9453 | inventory | n. 详细目录；存货清单， 物品清单， 库存物品
9454 | vivid | adj. 鲜艳的；生动的， 栩栩如生的
9455 | kin | n. 家属； 亲戚； 血缘关系 A；家族
9456 | flush | v. 冲洗； 使流 <；脸红 adj. 齐平的， 同高的 n. 脸红 A <
9457 | manoeuvre | v. 演习；谨慎地运用技巧移动， 运动；熟练而巧妙地引导某人
9458 | kit | v. 装备 A n. 成套工具； 配套元件
9459 | virtue | n. 美德， 德行；优点， 长处 A <
9460 | turnover | n. 翻倒， 翻转；人员调整；周转；成交量， 营业额
9461 | mortal | adj. 致命的；终有一死的 A；你死我活的， 不共戴天的 n. 凡人
9462 | gradual | adj. 逐渐的， 逐步的
9463 | brutal | adj. 残忍的；严峻的， 严酷的
9464 | preclude | vt. 妨碍， 阻止
9465 | corrupt | adj. 腐败的， 贪污的 vt. 使腐败， 使败坏 <
9466 | transmit | vt. 传播， 发射；传递； 传导
9467 | commemorate | vt. 纪念， 庆祝
9468 | consumption | n. 消费， 消耗 <
9469 | technology | n. 工艺， 技术
9470 | voltage | n. 电压
9471 | vaccine | n. 疫苗
9472 | drought | n. 旱灾， 干旱 A
9473 | periodical | adj. 周期的， 定期的 n. 期刊， 杂志
9474 | leaflet | n. 小叶， 嫩叶；传单， 活页
9475 | punctual | adj. 严守时刻的， 准时的， 正点的
9476 | advertise | v. 做广告
9477 | compromise | vi. 妥协， 折衷 < n. 妥协， 折衷
9478 | shampoo | n. 洗发膏， 香波；洗发， 洗头 vt. 洗发， 洗头
9479 | sack | n. 袋， 包， 麻袋 vt. 解雇
9480 | comparative | adj. 比较的， 相当的 <
9481 | fringe | n. 须边， 边缘 vt. 成为…的边缘
9482 | react | vi. 作出反应， 回应 <；反对， 起反作用
9483 | feedback | n. 反馈
9484 | justify | vt. 证明…是正当的， 认为有理
9485 | highjack | vt. 劫持
9486 | roar | vi. 吼叫， 怒号 A；轰鸣； 咆哮
9487 | timber | n. 木材， 木料；树林
9488 | simulate | vt. 模仿， 模拟；假装， 冒充
9489 | inclusive | adj. 包括的， 包含的；范围广的
9490 | spectacle | n. 景象； 奇观
9491 | efficiency | n. 效率， 功效
9492 | ethnic | adj. 种族的， 民族的
9493 | overhead | adv. 在头顶上， 在空中 adj. 在头顶上的； 架空的 A
9494 | comprehension | n. 理解， 领悟
9495 | intact | adj. 完整无缺的， 未经触动的， 未受损伤的
