ID|word|meaning
2803|consternation|惊愕,恐慌,恐惧：paralyzing dismay
2804|constrict|压缩,压紧：binding or squeezing 
2805|contemplate|沉思,仔细考虑：consider
2806|contempt|蔑视,鄙视：unworthy of one's concern or respect
2807|contend|竞争,争夺：strive or vie in contest,声明,声称：state as a fact
2808|contradict|否认,反驳,与...相矛盾：contrary
2809|contrived|不自然的,刻意的：lacking spontaneous quality
2810|convene|召开,召集：bring together in assembly,聚集,集合：come together
2811|correlate|使...相关联：mutual or reciprocal relation
2812|counterpart|(地位、功能)对等的人或物：same function or characteristics
2813|counterproductive|反效果的,阻碍预期目标的：not producing desired goal 
2814|courteous|礼貌的,谦恭有礼的：polished manners
2815|coy|故作羞涩的：flirtatiously shy or modest,不愿与人交往的,内向的：tending to avoid people
2816|credible|可信,值得信赖的：worthy of being accepted
2817|credit|信任,信赖：mental conviction of the truth,表扬,赞扬：acknowledgment or admiration
2818|crow|感到高兴：joy or triumph,自鸣得意：pride in one's own possessions
2819|damn|(在道德上)谴责：morally wrong or evil,非常地,极其地：great degree
2820|dampen|(特指稍稍地)弄湿：wet,抑制,压抑(感情、精力等),泼冷水：diminish the feeling, activity or vigor 
2821|dashing|爱好冒险的,大胆的：take risks
2822|dated|过时的：passed its time of use
2823|deadlock|僵局：a state of inaction or neutralization,使陷入僵局,使停顿：to a deadlock
2824|debonair|无忧无虑,不在乎的：freedom from worries or troubles,风度翩翩的：polished and worldly manners
2825|decadent|堕落的,腐败的：lowered moral character,放纵的人：devoted to luxury and sensual pleasures,道德上堕落的人：moral decay
2826|decry|强烈反对,否定：strong disapproval
2827|deflect|使偏斜,使转向：turn aside from a straight course
2828|defray|支付：undertake the payment 
2829|deign|(不情愿地)屈尊,俯就：condescend reluctantly
2830|delegate|代理人,代表：representative for another,移交(权力,任务等)：possession or safekeeping of another
2831|delineate|勾勒,用线条描绘：by drawn or painted lines,描写,描绘：describe,portray
2832|demote|降职,降级：a lower grade
2833|dependable|可靠的,值得信赖的：depended on
2834|deplorable|可鄙的,可耻的：condemnation or reproach,悲惨的,可悲的：cause great distress
2835|desperate|绝望的：no hope
2836|dichotomy|一分为二,分割：division into two
2837|dictate|指令,命令：command,(仗着地位,权力)下令：request
2838|dike|堤坝,水坝：control or confine water,水沟,水渠：long narrow channel
2839|discreet|(言行)谨慎的：good judgment and restraint,不易察觉的：not readily seen or noticed
2840|disenchant|使清醒：free from illusion
2841|dishearten|使沮丧,使失去信心：lose spirit or morale
2842|disprove|反驳,证明为假：prove to be false 
2843|distinctive|完全不同的：not of the same kind,特征性的,典型的：serving to identify
2844|doctrinaire|教条主义的,照本宣科的：strongly held opinions
2845|domineer|专制统治：overbearing control
2846|drab|单调的,无聊的：dullness and monotony
2847|dramatic|显著的,惹人注意的：striking
2848|dread|恐惧：fear
2849|duplicate|复制品：exactly alike,复制：make a copy,重复,反复：do over or again
2850|dynamic|有力量的,有活力的：productive activity
2851|eclectic|混合的,多元化的：from various sources
2852|efficacious|有效的：produce a desired effect
2853|elude|躲闪,躲避：avoid adroitly,使无法理解,使困惑：escape the perception
2854|enamored|迷恋的,热爱的：intense or excessive love
2855|endeavor|努力,奋斗：conscientious or concerted effort,努力做,拼搏：devote serious and sustained effort
2856|enthrall|(像用魔咒般)吸引：hold the attention 
2857|equilibrium|均势,平衡：opposing forces are equal,(感情上的)平静：evenness of emotions
2858|erroneous|错误的,不正确的：containing error 
2859|escort|护卫队,护送者：accompanying another,同行,护送：go along with 
2860|ethos|道德准则：code of good conduct
2861|exorcise|除去：ger rid of
2862|explicate|解释,说明：detailed explanation
2863|exterminate|根除,消灭：killing off
2864|extrapolate|(通过逻辑)判断：form an opinion through reasoning 
2865|fabulous|传说中的：fable,幻想中的,不真实的：in the imagination,令人惊讶的,令人称奇的：causing wonder,极好的：extremely pleasing 
2866|fad|(短暂的)流行,时尚：popular for a short time
2867|fallible|可能出错的：erroneous
2868|fanciful|幻想中的：不真实的：in the imagination,不切实际的,荒谬的：without regard for reason
2869|favoritism|偏爱,偏袒：special favor
2870|featureless|缺乏特征的：lacking distinguishing characteristics
2871|feisty|好斗的,好争论的：aggressiveness
2872|felony|重罪：grave crimes
2873|ferocious|极端的,剧烈的：unrelenting intensify,激烈的,爆发性的：bursts of destructive force,凶猛的,残暴的：unfriendly or aggressive
2874|fervent|充满感情的,热情洋溢的：great intensity of feeling 
2875|figment|虚构的事物,幻觉：made up
2876|fitful|无规律的,缺乏周期的：erratic or intermittent 
2877|fleeting|稍纵即逝的,短暂的：for short time 
2878|forage|寻找：search
2879|forebode|预示,预兆：show signs
2880|foreground|强调,重视：indicate the importance
2881|forfeit|罚金：punishment
2882|forsake|彻底放弃,抛弃：renounce
2883|frosty|寒冷的：low temperature,无强烈情感的,冷淡的：lacking in friendliness or warmth 
2884|gawky|(举止)笨拙的：inability to move in a graceful manner
2885|germinate|发芽：begin to grow,出现：come into being 
2886|glacial|极冷的：extremely cold,冷漠的,无感情的：devoid of warmth
2887|glide|轻松地行动,轻松地通过：smoothly, continuously, effortlessly
2888|glower|怒目而视：stare with anger
2889|graft|移植,移接：implant surgically
2890|grit|(面对困难时所表现出来的)毅力：endure pain or hardship
2891|groggy|虚弱的,(走路)不稳的：weak and unsteady,无法思考的,头脑不清的：not able to think or move
2892|grudge|怨恨,仇恨：ill will
2893|grumble|(尤指低声地)抱怨,埋怨：complain
2894|halfhearted|不感兴趣的,不热情的：lacking heart
2895|heckle|起哄,使难堪：harass
2896|hierarchical|分等级的,等级制的：classified
2897|hobble|跛行,蹒跚而行：haltingly or with difficulty,阻碍,妨碍：hamper the action
2898|humdrum|千篇一律,单调：lack of variety,无聊的,乏味的：lacking excitement
2899|humiliate|羞辱,使丧失尊严：to a lower position
2900|hypothetical|假设,前提条件：starting point,假定的：assumption speculation
2901|idiosyncrasy|独特而奇怪的习惯：odd or peculiar habit
2902|idle|闲置的,未使用的：not turned to use,懒散的：lazy,懒散度日,无所事事：without working
2903|ill-bred|没有教养的,没有礼貌的：impolite
2904|illustrious|著名的,杰出的：distinguished
2905|imperishable|不能被摧毁的：impossible to destroy,不朽的,永恒的：occurring forever
2906|implicit|不言而喻的,心照不宣的：understood though unexpressed,无疑问的,无保留的：without doubt
2907|impunity|免责,免受处罚：freedom from punishment
2908|incentive|刺激,诱因：incites
2909|incumbent|义不容辞的,必须的：obligation duty
2910|indecorous|不合礼节的,不得体的：conflicting with accepted standards
2911|infraction|违背,违反：failure to uphold the requirements
2912|justify|证明...的合理性,为...辩解：prove to be just, right
2913|lag|最终的,最后的：following all others,缓慢行走：slowness,萎靡,失去活力：lose bodily strength 
2914|lance|长矛,标枪：long straight handle and sharp head or blade,刺穿,刺破：penetrate
2915|lax|松弛的,不紧的,不严格的：not tense, firm, or rigid,懈怠的,漫不经心的：failing to give proper care
2916|license|许可,认可：approval,自由：move freely,放荡：disregard for standards,准许,授权使用：permit or authorize
2917|lionize|追捧,把...捧为名人：celebrity
2918|ludicrous|荒唐的,可笑的：derisive laughter
2919|luminous|发光的,有光泽的：emitting or reflecting light,杰出的：standing above
2920|lurid|恐怖的：令人反感的：causing revulsion,面色苍白的,病态的：pale in appearance
2921|machination|轨迹：scheming or crafty action
2922|madcap|热爱冒险的人：seeks our very dangerous or foolhardy adventures,大胆的,鲁莽的：foolishly adventurous or bold
2923|magnitude|重要,重大：greatness in significance,巨大：greatness in size
2924|malevolent|恶意的,恶毒的：vicious ill will, spite,hatred
2925|malignant|恶毒的,邪恶的：desire to cause someone pain
2926|maneuver|巧妙地操纵：guide with adroitness and design 
2927|marginal|边缘的：near a border,不重要的：not of central importance
2928|meditate|思索,沉思：focus
2929|menial|仆人,奴仆：servant,卑贱的,低下的：spirit of humility or unseemly submissiveness
2930|meretricious|艳俗的,俗气的：vulgar manner
2931|milieu|环境,氛围：physical or social setting
2932|military|军事的,军用的：soldiers, arms, or war
2933|misapprehension|错误的理解、判断：failure to understand,wrong judgment
2934|monarch|君主,帝王：rules,巨头,大亨：person of rank, power, or influence
2935|monopolize|垄断,主宰：complete control
2936|nirvana|彻底放松的状态：disregardful or unconscious,天堂,极乐世界：utter perfection and happiness
2937|nostalgia|思乡之情：homesick,怀旧,怀念：sentimental yearning for return
2938|notoriety|(尤指因为丑闻而出名的)名人：widely known something bad,坏名声：ill fame
2939|nourish|养育,培养：provide with food,培养,促进：help with growth
2940|novice|新手,初学者：new
2941|nullification|(尤指法律条文等正式的)废除,废弃：doing away
2942|numb|失去感觉的：devoid of sensation,麻木的,无感情的：devoid of emotion
2943|oaf|愚蠢的人：stupid person
2944|observant|警惕的,警觉的：paying close attention,严格遵守(规章、制度或原则)的：observing
2945|obsolete|过时的,被淘汰的：no longer useful
2946|onset|攻击,进攻：attack, assault,起始,开始：begins
2947|ordeal|严峻的考验：severe trial
2948|ostensible|表面上的,佯装的：appearing to be true
2949|outgrowth|结果,后果：traceable to a cause
2950|outmoded|过时的,废弃的：no longer usable
2951|override|不顾：set aside
2952|overshadow|使变黯淡：make dark, dim,(在重要性上)超越,超过：exceed in importance
2953|overwhelm|淹没：cover,(感情上、精神上)使无所适从,使难以忍受：subject to mental stress
2954|overwrought|十分激动的,非常不安的：agitation,(装饰、文风等)过分华丽的：excessively decorated
2955|palaver|对话,交流：exchange of views,闲聊：profusely or idly
2956|palpitation|(有节奏的)舒张收缩：expanding and contracting 
2957|panacea|万能药,万灵药：remedy for all ills
2958|peculiarity|特征,特点：distinguishing characteristic
2959|pedagogical|教学的,教师的：teacher or education
2960|peel|剥去...的皮：strip off,脱去(衣服等)：take off clothes
2961|perceptive|敏锐的：sense slight differences,洞察力强的：deep understanding
2962|perilous|危险的：potential loss or injury
2963|perquisite|额外的好处：given in addition
2964|petulant|易怒的,爱发脾气的：easily irritated
2965|pioneer|扩荒者,先驱者：first to settle,最初的,最早的：coming before,开创,创造：open up 
2966|pious|(信仰上)虔诚的：devotion to divine worship,忠诚的：firm in one's allegiance
2967|pitfall|陷阱：capture and hold animals,(不易察觉的)危害：hidden danger
2968|pivotal|最关键的,最为重要的：greatest possible importance
2969|placid|宁静的,风平浪静的：free from storms,冷静的,淡定的：free from agitation
